from_user,to_user,action,event_time
user48,user32,LIKE,1970-01-21T11:27:28.505+01:00
user45,user8,LIKE,1970-01-21T11:27:28.505+01:00
user40,user27,LIKE,1970-01-21T11:27:28.505+01:00
user9,user41,SHARE,1970-01-21T11:27:28.505+01:00
user4,user11,COMMENT,1970-01-21T11:27:28.506+01:00
user24,user46,SHARE,1970-01-21T11:27:28.506+01:00
user25,user5,FOLLOW,1970-01-21T11:27:28.506+01:00
user45,user2,FOLLOW,1970-01-21T11:27:28.506+01:00
user30,user18,COMMENT,1970-01-21T11:27:28.506+01:00
user3,user5,SHARE,1970-01-21T11:27:28.507+01:00
user3,user40,FOLLOW,1970-01-21T11:27:28.507+01:00
user28,user50,FOLLOW,1970-01-21T11:27:28.507+01:00
user19,user24,SHARE,1970-01-21T11:27:28.507+01:00
user40,user19,SHARE,1970-01-21T11:27:28.508+01:00
user49,user34,COMMENT,1970-01-21T11:27:32.158+01:00
user43,user28,LIKE,1970-01-21T11:27:32.158+01:00
user37,user16,FOLLOW,1970-01-21T11:27:32.158+01:00
user14,user38,COMMENT,1970-01-21T11:27:32.159+01:00
user23,user8,COMMENT,1970-01-21T11:27:32.159+01:00
user5,user1,SHARE,1970-01-21T11:27:32.159+01:00
user2,user43,SHARE,1970-01-21T11:27:32.159+01:00
user24,user8,COMMENT,1970-01-21T11:27:32.159+01:00
user5,user25,COMMENT,1970-01-21T11:27:32.160+01:00
user42,user31,FOLLOW,1970-01-21T11:27:32.160+01:00
user41,user4,SHARE,1970-01-21T11:27:32.160+01:00
user1,user47,LIKE,1970-01-21T11:27:32.160+01:00
user30,user13,COMMENT,1970-01-21T11:27:32.160+01:00
user11,user13,LIKE,1970-01-21T11:27:32.161+01:00
user25,user5,COMMENT,1970-01-21T11:27:32.161+01:00
user28,user23,LIKE,1970-01-21T11:27:32.161+01:00
user47,user34,LIKE,1970-01-21T11:27:32.161+01:00
user42,user24,LIKE,1970-01-21T11:27:32.161+01:00
user11,user33,LIKE,1970-01-21T11:27:32.162+01:00
user31,user13,FOLLOW,1970-01-21T11:27:32.162+01:00
user3,user44,FOLLOW,1970-01-21T11:27:32.162+01:00
user40,user20,FOLLOW,1970-01-21T11:27:32.427+01:00
user43,user35,SHARE,1970-01-21T11:27:32.428+01:00
user23,user21,COMMENT,1970-01-21T11:27:32.428+01:00
user14,user18,SHARE,1970-01-21T11:27:32.428+01:00
user18,user22,COMMENT,1970-01-21T11:27:32.428+01:00
user49,user11,COMMENT,1970-01-21T11:27:32.428+01:00
user19,user36,SHARE,1970-01-21T11:27:32.429+01:00
user11,user1,COMMENT,1970-01-21T11:27:32.429+01:00
user5,user29,SHARE,1970-01-21T11:27:32.429+01:00
user18,user50,COMMENT,1970-01-21T11:27:32.429+01:00
user39,user19,COMMENT,1970-01-21T11:27:32.429+01:00
user42,user34,FOLLOW,1970-01-21T11:27:32.430+01:00
user40,user7,SHARE,1970-01-21T11:27:32.430+01:00
user46,user23,COMMENT,1970-01-21T11:27:32.430+01:00
user46,user41,FOLLOW,1970-01-21T11:27:32.430+01:00
user50,user45,LIKE,1970-01-21T11:27:32.430+01:00
user15,user44,SHARE,1970-01-21T11:27:32.431+01:00
user15,user10,SHARE,1970-01-21T11:27:32.431+01:00
user25,user35,COMMENT,1970-01-21T11:27:32.431+01:00
user7,user10,FOLLOW,1970-01-21T11:27:32.431+01:00
user40,user36,FOLLOW,1970-01-21T11:27:32.431+01:00
user21,user8,SHARE,1970-01-21T11:27:28.345+01:00
user49,user37,LIKE,1970-01-21T11:27:28.346+01:00
user32,user3,FOLLOW,1970-01-21T11:27:28.346+01:00
user38,user50,LIKE,1970-01-21T11:27:28.346+01:00
user46,user35,COMMENT,1970-01-21T11:27:28.346+01:00
user39,user50,COMMENT,1970-01-21T11:27:28.347+01:00
user40,user31,FOLLOW,1970-01-21T11:27:28.347+01:00
user4,user40,COMMENT,1970-01-21T11:27:28.347+01:00
user23,user28,SHARE,1970-01-21T11:27:28.347+01:00
user36,user35,SHARE,1970-01-21T11:27:28.347+01:00
user29,user26,LIKE,1970-01-21T11:27:28.348+01:00
user7,user39,COMMENT,1970-01-21T11:27:28.348+01:00
user25,user17,COMMENT,1970-01-21T11:27:28.348+01:00
user7,user14,COMMENT,1970-01-21T11:27:28.348+01:00
user28,user17,SHARE,1970-01-21T11:27:28.348+01:00
user35,user24,FOLLOW,1970-01-21T11:27:28.349+01:00
user18,user39,SHARE,1970-01-21T11:27:28.349+01:00
user17,user46,SHARE,1970-01-21T11:27:28.349+01:00
user4,user19,COMMENT,1970-01-21T11:27:28.349+01:00
user19,user24,COMMENT,1970-01-21T11:27:28.349+01:00
user20,user33,LIKE,1970-01-21T11:27:31.805+01:00
user11,user47,FOLLOW,1970-01-21T11:27:31.806+01:00
user50,user34,LIKE,1970-01-21T11:27:31.806+01:00
user15,user42,SHARE,1970-01-21T11:27:31.806+01:00
user25,user8,FOLLOW,1970-01-21T11:27:31.806+01:00
user39,user43,SHARE,1970-01-21T11:27:31.806+01:00
user19,user28,SHARE,1970-01-21T11:27:31.807+01:00
user19,user5,SHARE,1970-01-21T11:27:31.807+01:00
user4,user43,COMMENT,1970-01-21T11:27:31.807+01:00
user8,user32,FOLLOW,1970-01-21T11:27:31.807+01:00
user4,user13,COMMENT,1970-01-21T11:27:31.807+01:00
user16,user8,LIKE,1970-01-21T11:27:31.808+01:00
user46,user47,COMMENT,1970-01-21T11:27:31.808+01:00
user14,user39,SHARE,1970-01-21T11:27:31.808+01:00
user24,user45,FOLLOW,1970-01-21T11:27:31.808+01:00
user19,user11,FOLLOW,1970-01-21T11:27:31.809+01:00
user36,user29,COMMENT,1970-01-21T11:27:31.809+01:00
user25,user40,COMMENT,1970-01-21T11:27:31.809+01:00
user9,user49,FOLLOW,1970-01-21T11:27:31.809+01:00
user18,user19,FOLLOW,1970-01-21T11:27:31.809+01:00
user44,user41,SHARE,1970-01-21T11:27:30.929+01:00
user29,user42,LIKE,1970-01-21T11:27:30.930+01:00
user21,user41,COMMENT,1970-01-21T11:27:30.930+01:00
user31,user16,LIKE,1970-01-21T11:27:30.930+01:00
user10,user49,COMMENT,1970-01-21T11:27:30.930+01:00
user1,user36,FOLLOW,1970-01-21T11:27:30.930+01:00
user2,user12,LIKE,1970-01-21T11:27:30.931+01:00
user37,user16,SHARE,1970-01-21T11:27:30.931+01:00
user14,user50,COMMENT,1970-01-21T11:27:30.931+01:00
user35,user3,SHARE,1970-01-21T11:27:30.931+01:00
user44,user16,COMMENT,1970-01-21T11:27:30.931+01:00
user13,user14,COMMENT,1970-01-21T11:27:30.932+01:00
user1,user11,FOLLOW,1970-01-21T11:27:30.932+01:00
user41,user28,SHARE,1970-01-21T11:27:30.932+01:00
user26,user37,FOLLOW,1970-01-21T11:27:30.932+01:00
user48,user43,FOLLOW,1970-01-21T11:27:30.932+01:00
user15,user4,SHARE,1970-01-21T11:27:30.933+01:00
user47,user1,SHARE,1970-01-21T11:27:30.933+01:00
user15,user21,SHARE,1970-01-21T11:27:30.933+01:00
user18,user4,COMMENT,1970-01-21T11:27:30.933+01:00
user30,user36,LIKE,1970-01-21T11:27:30.933+01:00
user31,user36,COMMENT,1970-01-21T11:27:31.477+01:00
user3,user16,LIKE,1970-01-21T11:27:31.477+01:00
user9,user3,SHARE,1970-01-21T11:27:31.478+01:00
user23,user41,COMMENT,1970-01-21T11:27:31.478+01:00
user38,user50,LIKE,1970-01-21T11:27:31.478+01:00
user29,user19,COMMENT,1970-01-21T11:27:31.478+01:00
user38,user35,FOLLOW,1970-01-21T11:27:31.478+01:00
user48,user34,LIKE,1970-01-21T11:27:31.479+01:00
user15,user42,COMMENT,1970-01-21T11:27:31.479+01:00
user29,user9,LIKE,1970-01-21T11:27:31.479+01:00
user46,user27,LIKE,1970-01-21T11:27:31.479+01:00
user46,user30,LIKE,1970-01-21T11:27:31.479+01:00
user43,user30,FOLLOW,1970-01-21T11:27:31.480+01:00
user31,user18,FOLLOW,1970-01-21T11:27:31.480+01:00
user16,user45,FOLLOW,1970-01-21T11:27:31.480+01:00
user9,user41,LIKE,1970-01-21T11:27:31.480+01:00
user25,user17,SHARE,1970-01-21T11:27:31.481+01:00
user49,user43,FOLLOW,1970-01-21T11:27:31.481+01:00
user47,user38,SHARE,1970-01-21T11:27:31.481+01:00
user14,user25,LIKE,1970-01-21T11:27:31.481+01:00
user5,user7,FOLLOW,1970-01-21T11:27:31.481+01:00
user29,user9,LIKE,1970-01-21T11:27:28.118+01:00
user2,user41,COMMENT,1970-01-21T11:27:28.118+01:00
user21,user28,FOLLOW,1970-01-21T11:27:28.118+01:00
user46,user9,LIKE,1970-01-21T11:27:28.119+01:00
user39,user48,LIKE,1970-01-21T11:27:28.119+01:00
user24,user17,FOLLOW,1970-01-21T11:27:28.119+01:00
user49,user30,SHARE,1970-01-21T11:27:28.119+01:00
user5,user10,LIKE,1970-01-21T11:27:28.119+01:00
user12,user37,FOLLOW,1970-01-21T11:27:28.120+01:00
user33,user6,FOLLOW,1970-01-21T11:27:28.120+01:00
user29,user10,LIKE,1970-01-21T11:27:28.120+01:00
user5,user43,SHARE,1970-01-21T11:27:28.120+01:00
user36,user37,SHARE,1970-01-21T11:27:28.120+01:00
user35,user46,SHARE,1970-01-21T11:27:28.121+01:00
user40,user7,FOLLOW,1970-01-21T11:27:28.121+01:00
user23,user38,FOLLOW,1970-01-21T11:27:28.121+01:00
user22,user13,LIKE,1970-01-21T11:27:28.121+01:00
user28,user38,COMMENT,1970-01-21T11:27:28.121+01:00
user35,user15,SHARE,1970-01-21T11:27:28.122+01:00
user40,user3,COMMENT,1970-01-21T11:27:28.122+01:00
user47,user18,SHARE,1970-01-21T11:27:28.122+01:00
user39,user20,FOLLOW,1970-01-21T11:27:28.122+01:00
user15,user41,FOLLOW,1970-01-21T11:27:31.958+01:00
user5,user4,FOLLOW,1970-01-21T11:27:31.959+01:00
user19,user9,COMMENT,1970-01-21T11:27:31.959+01:00
user38,user32,LIKE,1970-01-21T11:27:31.959+01:00
user18,user45,COMMENT,1970-01-21T11:27:31.959+01:00
user48,user30,LIKE,1970-01-21T11:27:31.959+01:00
user26,user25,FOLLOW,1970-01-21T11:27:31.960+01:00
user18,user19,SHARE,1970-01-21T11:27:31.960+01:00
user1,user35,COMMENT,1970-01-21T11:27:31.960+01:00
user40,user10,SHARE,1970-01-21T11:27:31.960+01:00
user2,user44,SHARE,1970-01-21T11:27:31.960+01:00
user45,user48,COMMENT,1970-01-21T11:27:31.961+01:00
user1,user40,FOLLOW,1970-01-21T11:27:31.961+01:00
user23,user28,LIKE,1970-01-21T11:27:31.961+01:00
user4,user8,COMMENT,1970-01-21T11:27:31.961+01:00
user27,user20,LIKE,1970-01-21T11:27:31.961+01:00
user48,user19,SHARE,1970-01-21T11:27:31.962+01:00
user10,user37,SHARE,1970-01-21T11:27:31.962+01:00
user22,user35,FOLLOW,1970-01-21T11:27:31.962+01:00
user25,user34,FOLLOW,1970-01-21T11:27:31.962+01:00
user2,user9,FOLLOW,1970-01-21T11:27:31.629+01:00
user13,user2,FOLLOW,1970-01-21T11:27:31.630+01:00
user43,user32,FOLLOW,1970-01-21T11:27:31.630+01:00
user26,user50,COMMENT,1970-01-21T11:27:31.630+01:00
user16,user13,LIKE,1970-01-21T11:27:31.630+01:00
user27,user44,FOLLOW,1970-01-21T11:27:31.630+01:00
user14,user11,LIKE,1970-01-21T11:27:31.631+01:00
user17,user26,LIKE,1970-01-21T11:27:31.631+01:00
user36,user26,LIKE,1970-01-21T11:27:31.631+01:00
user13,user48,COMMENT,1970-01-21T11:27:31.631+01:00
user5,user20,FOLLOW,1970-01-21T11:27:31.631+01:00
user29,user19,FOLLOW,1970-01-21T11:27:31.632+01:00
user2,user14,SHARE,1970-01-21T11:27:31.632+01:00
user42,user26,COMMENT,1970-01-21T11:27:31.632+01:00
user38,user26,LIKE,1970-01-21T11:27:31.632+01:00
user19,user17,FOLLOW,1970-01-21T11:27:31.632+01:00
user23,user3,SHARE,1970-01-21T11:27:31.633+01:00
user8,user4,COMMENT,1970-01-21T11:27:31.633+01:00
user8,user48,FOLLOW,1970-01-21T11:27:31.633+01:00
user10,user45,FOLLOW,1970-01-21T11:27:31.633+01:00
user24,user18,FOLLOW,1970-01-21T11:27:31.102+01:00
user23,user1,FOLLOW,1970-01-21T11:27:31.103+01:00
user25,user23,LIKE,1970-01-21T11:27:31.103+01:00
user15,user45,FOLLOW,1970-01-21T11:27:31.103+01:00
user2,user16,LIKE,1970-01-21T11:27:31.103+01:00
user16,user11,COMMENT,1970-01-21T11:27:31.103+01:00
user3,user26,SHARE,1970-01-21T11:27:31.104+01:00
user10,user49,COMMENT,1970-01-21T11:27:31.104+01:00
user20,user47,LIKE,1970-01-21T11:27:31.104+01:00
user31,user42,LIKE,1970-01-21T11:27:31.104+01:00
user28,user25,COMMENT,1970-01-21T11:27:31.104+01:00
user1,user12,COMMENT,1970-01-21T11:27:31.105+01:00
user1,user9,LIKE,1970-01-21T11:27:31.105+01:00
user49,user29,COMMENT,1970-01-21T11:27:31.105+01:00
user43,user34,FOLLOW,1970-01-21T11:27:31.105+01:00
user35,user48,SHARE,1970-01-21T11:27:31.105+01:00
user37,user42,LIKE,1970-01-21T11:27:31.106+01:00
user40,user5,SHARE,1970-01-21T11:27:31.106+01:00
user37,user29,FOLLOW,1970-01-21T11:27:31.106+01:00
user34,user15,COMMENT,1970-01-21T11:27:31.106+01:00
user41,user40,SHARE,1970-01-21T11:27:28.541+01:00
user16,user25,COMMENT,1970-01-21T11:27:28.541+01:00
user14,user2,FOLLOW,1970-01-21T11:27:28.541+01:00
user30,user39,FOLLOW,1970-01-21T11:27:28.541+01:00
user47,user25,COMMENT,1970-01-21T11:27:28.542+01:00
user12,user17,LIKE,1970-01-21T11:27:28.542+01:00
user6,user7,COMMENT,1970-01-21T11:27:28.542+01:00
user22,user13,SHARE,1970-01-21T11:27:28.542+01:00
user39,user30,LIKE,1970-01-21T11:27:28.542+01:00
user28,user12,FOLLOW,1970-01-21T11:27:28.543+01:00
user6,user33,SHARE,1970-01-21T11:27:28.543+01:00
user43,user27,SHARE,1970-01-21T11:27:28.543+01:00
user5,user9,COMMENT,1970-01-21T11:27:28.543+01:00
user12,user22,COMMENT,1970-01-21T11:27:28.543+01:00
user4,user50,SHARE,1970-01-21T11:27:28.544+01:00
user4,user6,LIKE,1970-01-21T11:27:28.544+01:00
user35,user5,SHARE,1970-01-21T11:27:28.544+01:00
user42,user19,COMMENT,1970-01-21T11:27:28.544+01:00
user6,user30,SHARE,1970-01-21T11:27:28.544+01:00
user36,user42,COMMENT,1970-01-21T11:27:28.545+01:00
user31,user12,FOLLOW,1970-01-21T11:27:27.581+01:00
user37,user4,COMMENT,1970-01-21T11:27:27.581+01:00
user49,user7,LIKE,1970-01-21T11:27:27.581+01:00
user17,user12,FOLLOW,1970-01-21T11:27:27.581+01:00
user16,user7,LIKE,1970-01-21T11:27:27.582+01:00
user47,user23,COMMENT,1970-01-21T11:27:27.582+01:00
user8,user41,SHARE,1970-01-21T11:27:27.582+01:00
user46,user11,COMMENT,1970-01-21T11:27:27.582+01:00
user12,user46,SHARE,1970-01-21T11:27:27.582+01:00
user14,user31,FOLLOW,1970-01-21T11:27:27.583+01:00
user18,user10,LIKE,1970-01-21T11:27:27.583+01:00
user11,user8,SHARE,1970-01-21T11:27:27.583+01:00
user49,user44,COMMENT,1970-01-21T11:27:27.583+01:00
user45,user21,FOLLOW,1970-01-21T11:27:27.583+01:00
user5,user50,SHARE,1970-01-21T11:27:27.584+01:00
user16,user21,COMMENT,1970-01-21T11:27:27.584+01:00
user50,user41,LIKE,1970-01-21T11:27:27.584+01:00
user40,user16,COMMENT,1970-01-21T11:27:27.584+01:00
user39,user43,LIKE,1970-01-21T11:27:27.584+01:00
user12,user23,COMMENT,1970-01-21T11:27:27.585+01:00
user19,user11,SHARE,1970-01-21T11:27:27.585+01:00
user25,user35,COMMENT,1970-01-21T11:27:31.271+01:00
user31,user39,SHARE,1970-01-21T11:27:31.271+01:00
user43,user26,LIKE,1970-01-21T11:27:31.271+01:00
user37,user4,COMMENT,1970-01-21T11:27:31.271+01:00
user26,user1,LIKE,1970-01-21T11:27:31.271+01:00
user4,user35,COMMENT,1970-01-21T11:27:31.272+01:00
user2,user18,COMMENT,1970-01-21T11:27:31.272+01:00
user48,user43,LIKE,1970-01-21T11:27:31.272+01:00
user20,user22,SHARE,1970-01-21T11:27:31.272+01:00
user1,user12,SHARE,1970-01-21T11:27:31.272+01:00
user45,user36,COMMENT,1970-01-21T11:27:31.273+01:00
user17,user49,FOLLOW,1970-01-21T11:27:31.273+01:00
user48,user29,COMMENT,1970-01-21T11:27:31.273+01:00
user10,user11,SHARE,1970-01-21T11:27:31.273+01:00
user32,user15,LIKE,1970-01-21T11:27:31.273+01:00
user35,user18,SHARE,1970-01-21T11:27:31.274+01:00
user34,user35,COMMENT,1970-01-21T11:27:31.274+01:00
user31,user28,COMMENT,1970-01-21T11:27:31.274+01:00
user33,user15,SHARE,1970-01-21T11:27:31.274+01:00
user10,user48,COMMENT,1970-01-21T11:27:31.274+01:00
user45,user4,SHARE,1970-01-21T11:27:31.275+01:00
user25,user42,COMMENT,1970-01-21T11:27:31.275+01:00
user18,user6,SHARE,1970-01-21T11:27:31.226+01:00
user47,user49,LIKE,1970-01-21T11:27:31.226+01:00
user34,user33,LIKE,1970-01-21T11:27:31.226+01:00
user14,user9,FOLLOW,1970-01-21T11:27:31.227+01:00
user15,user18,COMMENT,1970-01-21T11:27:31.227+01:00
user47,user18,COMMENT,1970-01-21T11:27:31.227+01:00
user5,user38,FOLLOW,1970-01-21T11:27:31.227+01:00
user21,user31,LIKE,1970-01-21T11:27:31.227+01:00
user28,user3,LIKE,1970-01-21T11:27:31.228+01:00
user2,user38,LIKE,1970-01-21T11:27:31.228+01:00
user24,user36,LIKE,1970-01-21T11:27:31.228+01:00
user49,user8,FOLLOW,1970-01-21T11:27:31.228+01:00
user28,user13,SHARE,1970-01-21T11:27:31.228+01:00
user14,user50,LIKE,1970-01-21T11:27:31.229+01:00
user16,user48,COMMENT,1970-01-21T11:27:31.229+01:00
user12,user31,FOLLOW,1970-01-21T11:27:31.229+01:00
user4,user21,COMMENT,1970-01-21T11:27:31.229+01:00
user3,user2,SHARE,1970-01-21T11:27:31.229+01:00
user8,user32,LIKE,1970-01-21T11:27:31.230+01:00
user45,user36,COMMENT,1970-01-21T11:27:31.230+01:00
user17,user23,LIKE,1970-01-21T11:27:31.230+01:00
user12,user9,LIKE,1970-01-21T11:27:31.230+01:00
user21,user6,LIKE,1970-01-21T11:27:28.054+01:00
user35,user45,SHARE,1970-01-21T11:27:28.054+01:00
user41,user14,FOLLOW,1970-01-21T11:27:28.054+01:00
user38,user27,LIKE,1970-01-21T11:27:28.054+01:00
user49,user20,LIKE,1970-01-21T11:27:28.054+01:00
user48,user35,FOLLOW,1970-01-21T11:27:28.055+01:00
user39,user9,COMMENT,1970-01-21T11:27:28.055+01:00
user26,user45,COMMENT,1970-01-21T11:27:28.055+01:00
user48,user47,COMMENT,1970-01-21T11:27:28.055+01:00
user47,user49,LIKE,1970-01-21T11:27:28.055+01:00
user1,user6,LIKE,1970-01-21T11:27:28.056+01:00
user25,user36,COMMENT,1970-01-21T11:27:28.056+01:00
user13,user21,SHARE,1970-01-21T11:27:28.056+01:00
user39,user2,LIKE,1970-01-21T11:27:28.056+01:00
user47,user45,SHARE,1970-01-21T11:27:28.056+01:00
user50,user6,FOLLOW,1970-01-21T11:27:28.057+01:00
user38,user4,SHARE,1970-01-21T11:27:28.057+01:00
user16,user32,FOLLOW,1970-01-21T11:27:28.057+01:00
user1,user29,FOLLOW,1970-01-21T11:27:28.057+01:00
user45,user23,LIKE,1970-01-21T11:27:28.057+01:00
user37,user2,COMMENT,1970-01-21T11:27:28.058+01:00
user34,user18,LIKE,1970-01-21T11:27:28.058+01:00
user11,user16,LIKE,1970-01-21T11:27:28.602+01:00
user4,user32,LIKE,1970-01-21T11:27:28.603+01:00
user43,user25,LIKE,1970-01-21T11:27:28.603+01:00
user22,user41,SHARE,1970-01-21T11:27:28.603+01:00
user11,user38,FOLLOW,1970-01-21T11:27:28.603+01:00
user46,user27,SHARE,1970-01-21T11:27:28.603+01:00
user10,user9,LIKE,1970-01-21T11:27:28.604+01:00
user3,user16,SHARE,1970-01-21T11:27:28.604+01:00
user23,user8,SHARE,1970-01-21T11:27:28.604+01:00
user6,user48,SHARE,1970-01-21T11:27:28.604+01:00
user14,user22,FOLLOW,1970-01-21T11:27:28.605+01:00
user4,user17,SHARE,1970-01-21T11:27:28.605+01:00
user12,user6,COMMENT,1970-01-21T11:27:28.605+01:00
user47,user28,SHARE,1970-01-21T11:27:28.605+01:00
user45,user26,COMMENT,1970-01-21T11:27:28.605+01:00
user13,user27,COMMENT,1970-01-21T11:27:28.606+01:00
user13,user20,COMMENT,1970-01-21T11:27:28.606+01:00
user21,user38,FOLLOW,1970-01-21T11:27:28.606+01:00
user13,user46,SHARE,1970-01-21T11:27:28.606+01:00
user1,user25,FOLLOW,1970-01-21T11:27:28.606+01:00
user16,user44,LIKE,1970-01-21T11:27:28.607+01:00
user22,user4,COMMENT,1970-01-21T11:27:31.366+01:00
user16,user33,COMMENT,1970-01-21T11:27:31.366+01:00
user25,user43,FOLLOW,1970-01-21T11:27:31.366+01:00
user46,user9,FOLLOW,1970-01-21T11:27:31.366+01:00
user17,user30,SHARE,1970-01-21T11:27:31.367+01:00
user32,user6,SHARE,1970-01-21T11:27:31.367+01:00
user11,user48,COMMENT,1970-01-21T11:27:31.367+01:00
user17,user7,SHARE,1970-01-21T11:27:31.367+01:00
user16,user10,SHARE,1970-01-21T11:27:31.367+01:00
user25,user41,COMMENT,1970-01-21T11:27:31.368+01:00
user2,user24,COMMENT,1970-01-21T11:27:31.368+01:00
user12,user21,LIKE,1970-01-21T11:27:31.368+01:00
user20,user38,SHARE,1970-01-21T11:27:31.368+01:00
user42,user3,COMMENT,1970-01-21T11:27:31.368+01:00
user41,user11,FOLLOW,1970-01-21T11:27:31.369+01:00
user47,user40,LIKE,1970-01-21T11:27:31.369+01:00
user28,user5,COMMENT,1970-01-21T11:27:31.369+01:00
user29,user38,FOLLOW,1970-01-21T11:27:31.369+01:00
user31,user20,LIKE,1970-01-21T11:27:31.369+01:00
user47,user38,SHARE,1970-01-21T11:27:31.370+01:00
user34,user2,FOLLOW,1970-01-21T11:27:27.708+01:00
user3,user5,LIKE,1970-01-21T11:27:27.709+01:00
user50,user49,SHARE,1970-01-21T11:27:27.709+01:00
user21,user33,COMMENT,1970-01-21T11:27:27.709+01:00
user41,user46,FOLLOW,1970-01-21T11:27:27.709+01:00
user22,user5,FOLLOW,1970-01-21T11:27:27.709+01:00
user27,user18,COMMENT,1970-01-21T11:27:27.710+01:00
user39,user26,FOLLOW,1970-01-21T11:27:27.710+01:00
user44,user38,FOLLOW,1970-01-21T11:27:27.710+01:00
user1,user25,SHARE,1970-01-21T11:27:27.710+01:00
user45,user14,LIKE,1970-01-21T11:27:27.710+01:00
user10,user5,COMMENT,1970-01-21T11:27:27.711+01:00
user41,user49,SHARE,1970-01-21T11:27:27.711+01:00
user7,user26,COMMENT,1970-01-21T11:27:27.711+01:00
user22,user1,COMMENT,1970-01-21T11:27:27.711+01:00
user47,user32,SHARE,1970-01-21T11:27:27.711+01:00
user42,user37,COMMENT,1970-01-21T11:27:27.712+01:00
user46,user16,FOLLOW,1970-01-21T11:27:27.712+01:00
user32,user45,COMMENT,1970-01-21T11:27:27.712+01:00
user8,user43,COMMENT,1970-01-21T11:27:27.712+01:00
user47,user19,LIKE,1970-01-21T11:27:27.712+01:00
user19,user31,COMMENT,1970-01-21T11:27:30.317+01:00
user25,user28,COMMENT,1970-01-21T11:27:30.317+01:00
user14,user23,SHARE,1970-01-21T11:27:30.318+01:00
user48,user49,FOLLOW,1970-01-21T11:27:30.318+01:00
user36,user27,COMMENT,1970-01-21T11:27:30.318+01:00
user45,user38,SHARE,1970-01-21T11:27:30.318+01:00
user18,user35,SHARE,1970-01-21T11:27:30.318+01:00
user42,user26,COMMENT,1970-01-21T11:27:30.319+01:00
user47,user27,COMMENT,1970-01-21T11:27:30.319+01:00
user43,user30,FOLLOW,1970-01-21T11:27:30.319+01:00
user43,user41,COMMENT,1970-01-21T11:27:30.319+01:00
user32,user3,COMMENT,1970-01-21T11:27:30.319+01:00
user33,user45,COMMENT,1970-01-21T11:27:30.320+01:00
user46,user4,LIKE,1970-01-21T11:27:30.320+01:00
user21,user28,SHARE,1970-01-21T11:27:30.320+01:00
user18,user35,LIKE,1970-01-21T11:27:30.320+01:00
user26,user11,LIKE,1970-01-21T11:27:30.320+01:00
user37,user16,COMMENT,1970-01-21T11:27:30.321+01:00
user40,user30,SHARE,1970-01-21T11:27:30.321+01:00
user19,user3,LIKE,1970-01-21T11:27:31.086+01:00
user23,user46,COMMENT,1970-01-21T11:27:31.086+01:00
user4,user38,COMMENT,1970-01-21T11:27:31.087+01:00
user7,user31,SHARE,1970-01-21T11:27:31.087+01:00
user41,user33,SHARE,1970-01-21T11:27:31.087+01:00
user18,user39,FOLLOW,1970-01-21T11:27:31.087+01:00
user34,user33,SHARE,1970-01-21T11:27:31.087+01:00
user36,user21,LIKE,1970-01-21T11:27:31.088+01:00
user27,user2,FOLLOW,1970-01-21T11:27:31.088+01:00
user5,user8,LIKE,1970-01-21T11:27:31.088+01:00
user17,user36,COMMENT,1970-01-21T11:27:31.088+01:00
user34,user45,FOLLOW,1970-01-21T11:27:31.088+01:00
user14,user6,FOLLOW,1970-01-21T11:27:31.089+01:00
user19,user20,LIKE,1970-01-21T11:27:31.089+01:00
user9,user46,LIKE,1970-01-21T11:27:31.089+01:00
user24,user33,SHARE,1970-01-21T11:27:31.089+01:00
user35,user19,LIKE,1970-01-21T11:27:31.089+01:00
user43,user30,COMMENT,1970-01-21T11:27:31.090+01:00
user28,user1,SHARE,1970-01-21T11:27:31.090+01:00
user1,user50,SHARE,1970-01-21T11:27:31.090+01:00
user40,user6,SHARE,1970-01-21T11:27:31.090+01:00
user12,user13,FOLLOW,1970-01-21T11:27:31.922+01:00
user50,user5,SHARE,1970-01-21T11:27:31.922+01:00
user14,user43,SHARE,1970-01-21T11:27:31.922+01:00
user48,user1,COMMENT,1970-01-21T11:27:31.922+01:00
user22,user42,SHARE,1970-01-21T11:27:31.923+01:00
user39,user44,LIKE,1970-01-21T11:27:31.923+01:00
user33,user14,FOLLOW,1970-01-21T11:27:31.923+01:00
user47,user16,LIKE,1970-01-21T11:27:31.923+01:00
user29,user5,LIKE,1970-01-21T11:27:31.923+01:00
user42,user32,COMMENT,1970-01-21T11:27:31.924+01:00
user23,user46,SHARE,1970-01-21T11:27:31.924+01:00
user23,user38,SHARE,1970-01-21T11:27:31.924+01:00
user4,user24,SHARE,1970-01-21T11:27:31.924+01:00
user49,user5,FOLLOW,1970-01-21T11:27:31.924+01:00
